289,生命游戏,https://leetcode-cn.com/problems/game-of-life/description/,中等,32.4%,Game of Life
290,单词模式,https://leetcode-cn.com/problems/word-pattern/description/,简单,31.9%,Word Pattern
292,Nim游戏,https://leetcode-cn.com/problems/nim-game/description/,简单,60.4%,Nim Game
295,数据流的中位数,https://leetcode-cn.com/problems/find-median-from-data-stream/description/,困难,23.9%,Find Median from Data Stream
297,二叉树的序列化与反序列化,https://leetcode-cn.com/problems/serialize-and-deserialize-binary-tree/description/,困难,35.1%,Serialize and Deserialize Binary Tree
299,猜数字游戏,https://leetcode-cn.com/problems/bulls-and-cows/description/,中等,44.9%,Bulls and Cows
300,最长上升子序列,https://leetcode-cn.com/problems/longest-increasing-subsequence/description/,中等,32.1%,Longest Increasing Subsequence
301,删除无效的括号,https://leetcode-cn.com/problems/remove-invalid-parentheses/description/,困难,23.8%,Remove Invalid Parentheses
303,区域和检索 - 数组不可变,https://leetcode-cn.com/problems/range-sum-query-immutable/description/,简单,47.8%,Range Sum Query - Immutable
304,二维区域和检索 - 不可变,https://leetcode-cn.com/problems/range-sum-query-2d-immutable/description/,中等,32.6%,Range Sum Query 2D - Immutable
306,累加数,https://leetcode-cn.com/problems/additive-number/description/,中等,22.9%,Additive Number
307,区域和检索 - 数组可修改,https://leetcode-cn.com/problems/range-sum-query-mutable/description/,中等,28.3%,Range Sum Query - Mutable
309,最佳买卖股票时机含冷冻期,https://leetcode-cn.com/problems/best-time-to-buy-and-sell-stock-with-cooldown/description/,中等,41.5%,Best Time to Buy and Sell Stock with Cooldown
310,最小高度树,https://leetcode-cn.com/problems/minimum-height-trees/description/,中等,26.2%,Minimum Height Trees
312,戳气球,https://leetcode-cn.com/problems/burst-balloons/description/,困难,32.8%,Burst Balloons
313,超级丑数,https://leetcode-cn.com/problems/super-ugly-number/description/,中等,36.8%,Super Ugly Number
315,计算右侧小于当前元素的个数,https://leetcode-cn.com/problems/count-of-smaller-numbers-after-self/description/,困难,28.0%,Count of Smaller Numbers After Self
316,去除重复字母,https://leetcode-cn.com/problems/remove-duplicate-letters/description/,困难,14.7%,Remove Duplicate Letters
318,最大单词长度乘积,https://leetcode-cn.com/problems/maximum-product-of-word-lengths/description/,中等,43.4%,Maximum Product of Word Lengths
319,灯泡开关,https://leetcode-cn.com/problems/bulb-switcher/description/,中等,28.9%,Bulb Switcher
321,拼接最大数,https://leetcode-cn.com/problems/create-maximum-number/description/,困难,16.9%,Create Maximum Number
322,零钱兑换,https://leetcode-cn.com/problems/coin-change/description/,中等,20.9%,Coin Change
324,摆动排序 II,https://leetcode-cn.com/problems/wiggle-sort-ii/description/,中等,23.3%,Wiggle Sort II
326,3的幂,https://leetcode-cn.com/problems/power-of-three/description/,简单,37.9%,Power of Three
327,区间和的个数,https://leetcode-cn.com/problems/count-of-range-sum/description/,困难,30.0%,Count of Range Sum
328,奇偶链表,https://leetcode-cn.com/problems/odd-even-linked-list/description/,中等,47.5%,Odd Even Linked List
329,矩阵中的最长递增路径,https://leetcode-cn.com/problems/longest-increasing-path-in-a-matrix/description/,困难,35.9%,Longest Increasing Path in a Matrix
330,按要求补齐数组,https://leetcode-cn.com/problems/patching-array/description/,困难,41.4%,Patching Array
331,验证二叉树的前序序列化,https://leetcode-cn.com/problems/verify-preorder-serialization-of-a-binary-tree/description/,中等,28.5%,Verify Preorder Serialization of a Binary Tree
332,Reconstruct Itinerary,https://leetcode-cn.com/problems/reconstruct-itinerary/description/,中等,37.8%,Reconstruct Itinerary
334,递增的三元子序列,https://leetcode-cn.com/problems/increasing-triplet-subsequence/description/,中等,29.8%,Increasing Triplet Subsequence
335,路径交叉,https://leetcode-cn.com/problems/self-crossing/description/,困难,17.2%,Self Crossing
336,回文对,https://leetcode-cn.com/problems/palindrome-pairs/description/,困难,18.5%,Palindrome Pairs
337,打家劫舍 III,https://leetcode-cn.com/problems/house-robber-iii/description/,中等,45.4%,House Robber III
338,Bit位计数,https://leetcode-cn.com/problems/counting-bits/description/,中等,68.3%,Counting Bits
341,扁平化嵌套列表迭代器,https://leetcode-cn.com/problems/flatten-nested-list-iterator/description/,中等,37.0%,Flatten Nested List Iterator
342,4的幂,https://leetcode-cn.com/problems/power-of-four/description/,简单,40.8%,Power of Four
343,整数拆分,https://leetcode-cn.com/problems/integer-break/description/,中等,46.9%,Integer Break
344,反转字符串,https://leetcode-cn.com/problems/reverse-string/description/,简单,61.9%,Reverse String
345,反转字符串中的元音字母,https://leetcode-cn.com/problems/reverse-vowels-of-a-string/description/,简单,38.6%,Reverse Vowels of a String
347,前K个高频元素,https://leetcode-cn.com/problems/top-k-frequent-elements/description/,中等,47.2%,Top K Frequent Elements
349,两个数组的交集,https://leetcode-cn.com/problems/intersection-of-two-arrays/description/,简单,45.8%,Intersection of Two Arrays
350,两个数组的交集 II,https://leetcode-cn.com/problems/intersection-of-two-arrays-ii/description/,简单,32.4%,Intersection of Two Arrays II
352,Data Stream as Disjoint Intervals,https://leetcode-cn.com/problems/data-stream-as-disjoint-intervals/description/,困难,66.7%,Data Stream as Disjoint Intervals
354,俄罗斯套娃信封问题,https://leetcode-cn.com/problems/russian-doll-envelopes/description/,困难,20.0%,Russian Doll Envelopes
355,设计推特,https://leetcode-cn.com/problems/design-twitter/description/,中等,20.0%,Design Twitter
357,计算各个位数不同的数字个数,https://leetcode-cn.com/problems/count-numbers-with-unique-digits/description/,中等,35.2%,Count Numbers with Unique Digits
363,Max Sum of Rectangle No Larger Than K,https://leetcode-cn.com/problems/max-sum-of-rectangle-no-larger-than-k/description/,困难,16.4%,Max Sum of Rectangle No Larger Than K
365,水壶问题,https://leetcode-cn.com/problems/water-and-jug-problem/description/,中等,15.5%,Water and Jug Problem
367,有效的完全平方数,https://leetcode-cn.com/problems/valid-perfect-square/description/,简单,35.8%,Valid Perfect Square
368,最大整除子集,https://leetcode-cn.com/problems/largest-divisible-subset/description/,中等,30.6%,Largest Divisible Subset
371,两整数之和,https://leetcode-cn.com/problems/sum-of-two-integers/description/,简单,54.5%,Sum of Two Integers
372,超级次方,https://leetcode-cn.com/problems/super-pow/description/,中等,18.1%,Super Pow
373,查找和最小的K对数字,https://leetcode-cn.com/problems/find-k-pairs-with-smallest-sums/description/,中等,30.0%,Find K Pairs with Smallest Sums
374,猜数字大小,https://leetcode-cn.com/problems/guess-number-higher-or-lower/description/,简单,28.4%,Guess Number Higher or Lower
375,猜数字大小 II,https://leetcode-cn.com/problems/guess-number-higher-or-lower-ii/description/,中等,22.9%,Guess Number Higher or Lower II
376,摆动序列,https://leetcode-cn.com/problems/wiggle-subsequence/description/,中等,29.0%,Wiggle Subsequence
377,Combination Sum IV,https://leetcode-cn.com/problems/combination-sum-iv/description/,中等,41.9%,Combination Sum IV
378,有序矩阵中第K小的元素,https://leetcode-cn.com/problems/kth-smallest-element-in-a-sorted-matrix/description/,中等,52.4%,Kth Smallest Element in a Sorted Matrix
380,常数时间插入、删除和获取随机元素,https://leetcode-cn.com/problems/insert-delete-getrandom-o1/description/,中等,39.2%,Insert Delete GetRandom O(1)
381,O(1) 时间插入、删除和获取随机元素 - 允许重复,https://leetcode-cn.com/problems/insert-delete-getrandom-o1-duplicates-allowed/description/,困难,32.7%,Insert Delete GetRandom O(1) - Duplicates allowed
382,链表随机节点,https://leetcode-cn.com/problems/linked-list-random-node/description/,中等,41.4%,Linked List Random Node
383,赎金信,https://leetcode-cn.com/problems/ransom-note/description/,简单,42.2%,Ransom Note
384,打乱数组,https://leetcode-cn.com/problems/shuffle-an-array/description/,中等,42.3%,Shuffle an Array
385,Mini Parser,https://leetcode-cn.com/problems/mini-parser/description/,中等,34.0%,Mini Parser
386,字典序排数,https://leetcode-cn.com/problems/lexicographical-numbers/description/,中等,34.8%,Lexicographical Numbers
387,字符串中的第一个唯一字符,https://leetcode-cn.com/problems/first-unique-character-in-a-string/description/,简单,30.8%,First Unique Character in a String
388,文件的最长绝对路径,https://leetcode-cn.com/problems/longest-absolute-file-path/description/,中等,28.4%,Longest Absolute File Path
389,找不同,https://leetcode-cn.com/problems/find-the-difference/description/,简单,47.0%,Find the Difference
390,消除游戏,https://leetcode-cn.com/problems/elimination-game/description/,中等,46.1%,Elimination Game
391,完美矩形,https://leetcode-cn.com/problems/perfect-rectangle/description/,困难,11.2%,Perfect Rectangle
392,判断子序列,https://leetcode-cn.com/problems/is-subsequence/description/,中等,42.2%,Is Subsequence
393,UTF-8 编码验证,https://leetcode-cn.com/problems/utf-8-validation/description/,中等,42.7%,UTF-8 Validation
394,字符串解码,https://leetcode-cn.com/problems/decode-string/description/,中等,37.8%,Decode String
395,至少有K个重复字符的最长子串,https://leetcode-cn.com/problems/longest-substring-with-at-least-k-repeating-characters/description/,中等,29.7%,Longest Substring with At Least K Repeating Characters
396,旋转函数,https://leetcode-cn.com/problems/rotate-function/description/,中等,19.2%,Rotate Function
397,整数替换,https://leetcode-cn.com/problems/integer-replacement/description/,中等,22.2%,Integer Replacement
398,随机数索引,https://leetcode-cn.com/problems/random-pick-index/description/,中等,28.7%,Random Pick Index
399,除法求值,https://leetcode-cn.com/problems/evaluate-division/description/,中等,43.5%,Evaluate Division
400,第N个数字,https://leetcode-cn.com/problems/nth-digit/description/,简单,26.6%,Nth Digit
401,二进制手表,https://leetcode-cn.com/problems/binary-watch/description/,简单,34.9%,Binary Watch
402,移掉K位数字,https://leetcode-cn.com/problems/remove-k-digits/description/,中等,19.3%,Remove K Digits
403,青蛙过河,https://leetcode-cn.com/problems/frog-jump/description/,困难,16.0%,Frog Jump
404,左叶子之和,https://leetcode-cn.com/problems/sum-of-left-leaves/description/,简单,42.9%,Sum of Left Leaves
405,数字转换为十六进制数,https://leetcode-cn.com/problems/convert-a-number-to-hexadecimal/description/,简单,39.3%,Convert a Number to Hexadecimal
406,根据身高重建队列,https://leetcode-cn.com/problems/queue-reconstruction-by-height/description/,中等,47.8%,Queue Reconstruction by Height
407,接雨水 II,https://leetcode-cn.com/problems/trapping-rain-water-ii/description/,困难,16.8%,Trapping Rain Water II
409,最长回文串,https://leetcode-cn.com/problems/longest-palindrome/description/,简单,40.2%,Longest Palindrome
410,分割数组的最大值,https://leetcode-cn.com/problems/split-array-largest-sum/description/,困难,26.4%,Split Array Largest Sum
412,Fizz Buzz,https://leetcode-cn.com/problems/fizz-buzz/description/,简单,52.1%,Fizz Buzz
413,等差数列划分,https://leetcode-cn.com/problems/arithmetic-slices/description/,中等,54.7%,Arithmetic Slices
414,第三大的数,https://leetcode-cn.com/problems/third-maximum-number/description/,简单,27.5%,Third Maximum Number
415,字符串相加,https://leetcode-cn.com/problems/add-strings/description/,简单,38.8%,Add Strings
416,Partition Equal Subset Sum,https://leetcode-cn.com/problems/partition-equal-subset-sum/description/,中等,27.7%,Partition Equal Subset Sum
417,Pacific Atlantic Water Flow,https://leetcode-cn.com/problems/pacific-atlantic-water-flow/description/,中等,37.8%,Pacific Atlantic Water Flow
419,甲板上的战舰,https://leetcode-cn.com/problems/battleships-in-a-board/description/,中等,45.0%,Battleships in a Board
420,强密码检验器,https://leetcode-cn.com/problems/strong-password-checker/description/,困难,10.5%,Strong Password Checker
421,数组中两个数的最大异或值,https://leetcode-cn.com/problems/maximum-xor-of-two-numbers-in-an-array/description/,中等,45.8%,Maximum XOR of Two Numbers in an Array
423,从英文中重建数字,https://leetcode-cn.com/problems/reconstruct-original-digits-from-english/description/,中等,41.2%,Reconstruct Original Digits from English
424,替换后的最长重复字符,https://leetcode-cn.com/problems/longest-repeating-character-replacement/description/,中等,13.2%,Longest Repeating Character Replacement
432,全 O(1) 的数据结构,https://leetcode-cn.com/problems/all-oone-data-structure/description/,困难,25.0%,All O`one Data Structure
433,最小基因变化,https://leetcode-cn.com/problems/minimum-genetic-mutation/description/,中等,24.5%,Minimum Genetic Mutation
434,字符串中的单词数,https://leetcode-cn.com/problems/number-of-segments-in-a-string/description/,简单,25.2%,Number of Segments in a String
435,无重叠区间,https://leetcode-cn.com/problems/non-overlapping-intervals/description/,中等,26.6%,Non-overlapping Intervals
436,寻找右区间,https://leetcode-cn.com/problems/find-right-interval/description/,中等,33.1%,Find Right Interval
437,路径总和 III,https://leetcode-cn.com/problems/path-sum-iii/description/,简单,36.4%,Path Sum III
438,找到字符串中所有字母异位词,https://leetcode-cn.com/problems/find-all-anagrams-in-a-string/description/,简单,22.2%,Find All Anagrams in a String
440,字典序的第K小数字,https://leetcode-cn.com/problems/k-th-smallest-in-lexicographical-order/description/,困难,15.9%,K-th Smallest in Lexicographical Order
441,排列硬币,https://leetcode-cn.com/problems/arranging-coins/description/,简单,28.4%,Arranging Coins
442,数组中重复的数据,https://leetcode-cn.com/problems/find-all-duplicates-in-an-array/description/,中等,54.5%,Find All Duplicates in an Array
443,压缩字符串,https://leetcode-cn.com/problems/string-compression/description/,简单,26.6%,String Compression
445,两数相加 II,https://leetcode-cn.com/problems/add-two-numbers-ii/description/,中等,40.6%,Add Two Numbers II
446,Arithmetic Slices II - Subsequence,https://leetcode-cn.com/problems/arithmetic-slices-ii-subsequence/description/,困难,21.4%,Arithmetic Slices II - Subsequence
447,回旋镖的数量,https://leetcode-cn.com/problems/number-of-boomerangs/description/,简单,41.8%,Number of Boomerangs
448,找到所有数组中消失的数字,https://leetcode-cn.com/problems/find-all-numbers-disappeared-in-an-array/description/,简单,40.7%,Find All Numbers Disappeared in an Array
449,Serialize and Deserialize BST,https://leetcode-cn.com/problems/serialize-and-deserialize-bst/description/,中等,40.7%,Serialize and Deserialize BST
450,删除二叉搜索树中的节点,https://leetcode-cn.com/problems/delete-node-in-a-bst/description/,中等,31.7%,Delete Node in a BST
451,根据字符出现频率排序,https://leetcode-cn.com/problems/sort-characters-by-frequency/description/,中等,45.5%,Sort Characters By Frequency
452,用最少数量的箭引爆气球,https://leetcode-cn.com/problems/minimum-number-of-arrows-to-burst-balloons/description/,中等,33.7%,Minimum Number of Arrows to Burst Balloons
453,最小移动次数使数组元素相等,https://leetcode-cn.com/problems/minimum-moves-to-equal-array-elements/description/,简单,42.0%,Minimum Moves to Equal Array Elements
454,四数相加 II,https://leetcode-cn.com/problems/4sum-ii/description/,中等,38.3%,4Sum II
455,分发饼干,https://leetcode-cn.com/problems/assign-cookies/description/,简单,39.8%,Assign Cookies
456,132模式,https://leetcode-cn.com/problems/132-pattern/description/,中等,17.5%,132 Pattern
457,环形数组循环,https://leetcode-cn.com/problems/circular-array-loop/description/,中等,34.9%,Circular Array Loop
458,可怜的小猪,https://leetcode-cn.com/problems/poor-pigs/description/,简单,39.5%,Poor Pigs
459,重复的子字符串,https://leetcode-cn.com/problems/repeated-substring-pattern/description/,简单,29.8%,Repeated Substring Pattern
460,LFU缓存,https://leetcode-cn.com/problems/lfu-cache/description/,困难,18.6%,LFU Cache
461,汉明距离,https://leetcode-cn.com/problems/hamming-distance/description/,简单,62.9%,Hamming Distance
462,最少移动次数使数组元素相等 II,https://leetcode-cn.com/problems/minimum-moves-to-equal-array-elements-ii/description/,中等,42.0%,Minimum Moves to Equal Array Elements II
463,岛屿的周长,https://leetcode-cn.com/problems/island-perimeter/description/,简单,56.1%,Island Perimeter
464,Can I Win,https://leetcode-cn.com/problems/can-i-win/description/,中等,20.9%,Can I Win
466,Count The Repetitions,https://leetcode-cn.com/problems/count-the-repetitions/description/,困难,39.5%,Count The Repetitions
467,Unique Substrings in Wraparound String,https://leetcode-cn.com/problems/unique-substrings-in-wraparound-string/description/,中等,23.9%,Unique Substrings in Wraparound String
468,验证IP地址,https://leetcode-cn.com/problems/validate-ip-address/description/,中等,17.9%,Validate IP Address
472,连接词,https://leetcode-cn.com/problems/concatenated-words/description/,困难,21.4%,Concatenated Words
473,火柴拼正方形,https://leetcode-cn.com/problems/matchsticks-to-square/description/,中等,23.3%,Matchsticks to Square
474,一和零,https://leetcode-cn.com/problems/ones-and-zeroes/description/,中等,30.2%,Ones and Zeroes
475,供暖器,https://leetcode-cn.com/problems/heaters/description/,简单,19.8%,Heaters
476,数字的补数,https://leetcode-cn.com/problems/number-complement/description/,简单,63.4%,Number Complement
477,汉明距离总和,https://leetcode-cn.com/problems/total-hamming-distance/description/,中等,34.4%,Total Hamming Distance
479,最大回文数乘积,https://leetcode-cn.com/problems/largest-palindrome-product/description/,简单,16.9%,Largest Palindrome Product
480,Sliding Window Median,https://leetcode-cn.com/problems/sliding-window-median/description/,困难,12.7%,Sliding Window Median
481,Magical String,https://leetcode-cn.com/problems/magical-string/description/,中等,34.1%,Magical String
482,License Key Formatting,https://leetcode-cn.com/problems/license-key-formatting/description/,简单,32.3%,License Key Formatting
483,Smallest Good Base,https://leetcode-cn.com/problems/smallest-good-base/description/,困难,21.7%,Smallest Good Base
485,最大连续1的个数,https://leetcode-cn.com/problems/max-consecutive-ones/description/,简单,50.1%,Max Consecutive Ones
486,预测赢家,https://leetcode-cn.com/problems/predict-the-winner/description/,中等,36.8%,Predict the Winner
488,祖玛游戏,https://leetcode-cn.com/problems/zuma-game/description/,困难,27.8%,Zuma Game
491,递增子序列,https://leetcode-cn.com/problems/increasing-subsequences/description/,中等,30.6%,Increasing Subsequences
492,构造矩形,https://leetcode-cn.com/problems/construct-the-rectangle/description/,简单,41.4%,Construct the Rectangle
493,翻转对,https://leetcode-cn.com/problems/reverse-pairs/description/,困难,13.6%,Reverse Pairs
494,目标和,https://leetcode-cn.com/problems/target-sum/description/,中等,31.7%,Target Sum
495,提莫攻击,https://leetcode-cn.com/problems/teemo-attacking/description/,中等,42.2%,Teemo Attacking
496,下一个更大元素 I,https://leetcode-cn.com/problems/next-greater-element-i/description/,简单,52.3%,Next Greater Element I
498,对角线遍历,https://leetcode-cn.com/problems/diagonal-traverse/description/,中等,25.5%,Diagonal Traverse
500,键盘行,https://leetcode-cn.com/problems/keyboard-row/description/,简单,60.5%,Keyboard Row
501,Find Mode in Binary Search Tree,https://leetcode-cn.com/problems/find-mode-in-binary-search-tree/description/,简单,34.3%,Find Mode in Binary Search Tree
502,IPO,https://leetcode-cn.com/problems/ipo/description/,困难,30.8%,IPO
503,下一个更大元素 II,https://leetcode-cn.com/problems/next-greater-element-ii/description/,中等,36.9%,Next Greater Element II
504,七进制数,https://leetcode-cn.com/problems/base-7/description/,简单,36.0%,Base 7
506,相对名次,https://leetcode-cn.com/problems/relative-ranks/description/,简单,40.0%,Relative Ranks
507,完美数,https://leetcode-cn.com/problems/perfect-number/description/,简单,25.2%,Perfect Number
508,Most Frequent Subtree Sum,https://leetcode-cn.com/problems/most-frequent-subtree-sum/description/,中等,49.5%,Most Frequent Subtree Sum
513,找树左下角的值,https://leetcode-cn.com/problems/find-bottom-left-tree-value/description/,中等,49.3%,Find Bottom Left Tree Value
514,Freedom Trail,https://leetcode-cn.com/problems/freedom-trail/description/,困难,35.5%,Freedom Trail
515,在每个树行中找最大值,https://leetcode-cn.com/problems/find-largest-value-in-each-tree-row/description/,中等,48.0%,Find Largest Value in Each Tree Row
516,最长回文子序列,https://leetcode-cn.com/problems/longest-palindromic-subsequence/description/,中等,35.3%,Longest Palindromic Subsequence
517,Super Washing Machines,https://leetcode-cn.com/problems/super-washing-machines/description/,困难,26.2%,Super Washing Machines
518,零钱兑换 II,https://leetcode-cn.com/problems/coin-change-2/description/,中等,27.5%,Coin Change 2
520,检测大写字母,https://leetcode-cn.com/problems/detect-capital/description/,简单,48.9%,Detect Capital
521,最长特殊序列 Ⅰ,https://leetcode-cn.com/problems/longest-uncommon-subsequence-i/description/,简单,47.8%,Longest Uncommon Subsequence I 
522,Longest Uncommon Subsequence II,https://leetcode-cn.com/problems/longest-uncommon-subsequence-ii/description/,中等,25.6%,Longest Uncommon Subsequence II
523,Continuous Subarray Sum,https://leetcode-cn.com/problems/continuous-subarray-sum/description/,中等,16.8%,Continuous Subarray Sum
524,通过删除字母匹配到字典里最长单词,https://leetcode-cn.com/problems/longest-word-in-dictionary-through-deleting/description/,中等,34.8%,Longest Word in Dictionary through Deleting
525,连续数组,https://leetcode-cn.com/problems/contiguous-array/description/,中等,32.9%,Contiguous Array
526,Beautiful Arrangement,https://leetcode-cn.com/problems/beautiful-arrangement/description/,中等,27.0%,Beautiful Arrangement
529,扫雷游戏,https://leetcode-cn.com/problems/minesweeper/description/,中等,43.2%,Minesweeper
530,二叉搜索树的最小绝对差,https://leetcode-cn.com/problems/minimum-absolute-difference-in-bst/description/,简单,47.2%,Minimum Absolute Difference in BST
532,数组中的K-diff数对,https://leetcode-cn.com/problems/k-diff-pairs-in-an-array/description/,简单,22.7%,K-diff Pairs in an Array
535,TinyURL 的加密与解密,https://leetcode-cn.com/problems/encode-and-decode-tinyurl/description/,中等,66.4%,Encode and Decode TinyURL
537,复数乘法,https://leetcode-cn.com/problems/complex-number-multiplication/description/,中等,60.8%,Complex Number Multiplication
538,把二叉搜索树转换为累加树,https://leetcode-cn.com/problems/convert-bst-to-greater-tree/description/,简单,45.7%,Convert BST to Greater Tree
539,最小时间差,https://leetcode-cn.com/problems/minimum-time-difference/description/,中等,24.7%,Minimum Time Difference
540,有序数组中的单一元素,https://leetcode-cn.com/problems/single-element-in-a-sorted-array/description/,中等,52.4%,Single Element in a Sorted Array
541,反转字符串 II,https://leetcode-cn.com/problems/reverse-string-ii/description/,简单,35.9%,Reverse String II
542,01 矩阵,https://leetcode-cn.com/problems/01-matrix/description/,中等,25.3%,01 Matrix
543,二叉树的直径,https://leetcode-cn.com/problems/diameter-of-binary-tree/description/,简单,35.4%,Diameter of Binary Tree
546,Remove Boxes,https://leetcode-cn.com/problems/remove-boxes/description/,困难,64.3%,Remove Boxes
547,朋友圈,https://leetcode-cn.com/problems/friend-circles/description/,中等,37.2%,Friend Circles
551,学生出勤纪录 I,https://leetcode-cn.com/problems/student-attendance-record-i/description/,简单,42.3%,Student Attendance Record I
552,学生出勤记录 II,https://leetcode-cn.com/problems/student-attendance-record-ii/description/,困难,33.3%,Student Attendance Record II
553,最优除法,https://leetcode-cn.com/problems/optimal-division/description/,中等,43.3%,Optimal Division
554,Brick Wall,https://leetcode-cn.com/problems/brick-wall/description/,中等,44.8%,Brick Wall
556,下一个更大元素 III,https://leetcode-cn.com/problems/next-greater-element-iii/description/,中等,18.3%,Next Greater Element III
557,反转字符串中的单词 III,https://leetcode-cn.com/problems/reverse-words-in-a-string-iii/description/,简单,60.1%,Reverse Words in a String III
560,和为K的子数组,https://leetcode-cn.com/problems/subarray-sum-equals-k/description/,中等,30.0%,Subarray Sum Equals K
561,数组拆分 I,https://leetcode-cn.com/problems/array-partition-i/description/,简单,56.6%,Array Partition I
563,二叉树的坡度,https://leetcode-cn.com/problems/binary-tree-tilt/description/,简单,43.8%,Binary Tree Tilt
564,寻找最近的回文数,https://leetcode-cn.com/problems/find-the-closest-palindrome/description/,困难,9.4%,Find the Closest Palindrome
565,数组嵌套,https://leetcode-cn.com/problems/array-nesting/description/,中等,36.2%,Array Nesting
566,重塑矩阵,https://leetcode-cn.com/problems/reshape-the-matrix/description/,简单,52.4%,Reshape the Matrix
567,字符串的排列,https://leetcode-cn.com/problems/permutation-in-string/description/,中等,25.0%,Permutation in String
572,另一个树的子树,https://leetcode-cn.com/problems/subtree-of-another-tree/description/,简单,36.0%,Subtree of Another Tree
575,分糖果,https://leetcode-cn.com/problems/distribute-candies/description/,简单,52.1%,Distribute Candies
576,出界的路径数,https://leetcode-cn.com/problems/out-of-boundary-paths/description/,中等,19.1%,Out of Boundary Paths
581,最短无序连续子数组,https://leetcode-cn.com/problems/shortest-unsorted-continuous-subarray/description/,简单,25.5%,Shortest Unsorted Continuous Subarray
583,两个字符串的删除操作,https://leetcode-cn.com/problems/delete-operation-for-two-strings/description/,中等,31.8%,Delete Operation for Two Strings
587,安装栅栏,https://leetcode-cn.com/problems/erect-the-fence/description/,困难,14.5%,Erect the Fence
591,标签验证器,https://leetcode-cn.com/problems/tag-validator/description/,困难,19.6%,Tag Validator
592,分数加减运算,https://leetcode-cn.com/problems/fraction-addition-and-subtraction/description/,中等,46.3%,Fraction Addition and Subtraction
593,有效的正方形,https://leetcode-cn.com/problems/valid-square/description/,中等,33.4%,Valid Square
594,最长和谐子序列,https://leetcode-cn.com/problems/longest-harmonious-subsequence/description/,简单,29.1%,Longest Harmonious Subsequence
595,大的国家,https://leetcode-cn.com/problems/big-countries/description/,简单,65.6%,Big Countries
596,超过5名学生的课,https://leetcode-cn.com/problems/classes-more-than-5-students/description/,简单,27.4%,Classes More Than 5 Students
598,范围求和 II,https://leetcode-cn.com/problems/range-addition-ii/description/,简单,43.0%,Range Addition II
599,两个列表的最小索引总和,https://leetcode-cn.com/problems/minimum-index-sum-of-two-lists/description/,简单,41.9%,Minimum Index Sum of Two Lists
600,不含连续1的非负整数,https://leetcode-cn.com/problems/non-negative-integers-without-consecutive-ones/description/,困难,12.5%,Non-negative Integers without Consecutive Ones
601,体育馆的人流量,https://leetcode-cn.com/problems/human-traffic-of-stadium/description/,困难,25.4%,Human Traffic of Stadium
605,种花问题,https://leetcode-cn.com/problems/can-place-flowers/description/,简单,21.2%,Can Place Flowers
606,根据二叉树创建字符串,https://leetcode-cn.com/problems/construct-string-from-binary-tree/description/,简单,44.2%,Construct String from Binary Tree
609,Find Duplicate File in System,https://leetcode-cn.com/problems/find-duplicate-file-in-system/description/,中等,38.9%,Find Duplicate File in System
611,有效三角形的个数,https://leetcode-cn.com/problems/valid-triangle-number/description/,中等,40.1%,Valid Triangle Number
617,合并二叉树,https://leetcode-cn.com/problems/merge-two-binary-trees/description/,简单,61.6%,Merge Two Binary Trees
620,有趣的电影,https://leetcode-cn.com/problems/not-boring-movies/description/,简单,58.4%,Not Boring Movies
621,任务调度器,https://leetcode-cn.com/problems/task-scheduler/description/,中等,42.6%,Task Scheduler
623,在二叉树中增加一行,https://leetcode-cn.com/problems/add-one-row-to-tree/description/,中等,34.3%,Add One Row to Tree
626,换座位,https://leetcode-cn.com/problems/exchange-seats/description/,中等,50.8%,Exchange Seats
627,交换工资,https://leetcode-cn.com/problems/swap-salary/description/,简单,57.2%,Swap Salary
628,三个数的最大乘积,https://leetcode-cn.com/problems/maximum-product-of-three-numbers/description/,简单,35.4%,Maximum Product of Three Numbers
629,K个逆序对数组,https://leetcode-cn.com/problems/k-inverse-pairs-array/description/,困难,24.6%,K Inverse Pairs Array
630,Course Schedule III,https://leetcode-cn.com/problems/course-schedule-iii/description/,困难,30.0%,Course Schedule III
632,最小区间,https://leetcode-cn.com/problems/smallest-range/description/,困难,40.0%,Smallest Range
633,平方数之和,https://leetcode-cn.com/problems/sum-of-square-numbers/description/,简单,21.4%,Sum of Square Numbers
636,函数的独占时间,https://leetcode-cn.com/problems/exclusive-time-of-functions/description/,中等,36.4%,Exclusive Time of Functions
637,二叉树的层平均值,https://leetcode-cn.com/problems/average-of-levels-in-binary-tree/description/,简单,50.7%,Average of Levels in Binary Tree
638,大礼包,https://leetcode-cn.com/problems/shopping-offers/description/,中等,54.6%,Shopping Offers
639,解码方法 2,https://leetcode-cn.com/problems/decode-ways-ii/description/,困难,25.9%,Decode Ways II
640,求解方程,https://leetcode-cn.com/problems/solve-the-equation/description/,中等,34.8%,Solve the Equation
643,子数组最大平均数 I,https://leetcode-cn.com/problems/maximum-average-subarray-i/description/,简单,30.9%,Maximum Average Subarray I
645,错误的集合,https://leetcode-cn.com/problems/set-mismatch/description/,简单,28.2%,Set Mismatch
646,最长数对链,https://leetcode-cn.com/problems/maximum-length-of-pair-chain/description/,中等,45.1%,Maximum Length of Pair Chain
647,回文子串,https://leetcode-cn.com/problems/palindromic-substrings/description/,中等,50.9%,Palindromic Substrings
648,单词替换,https://leetcode-cn.com/problems/replace-words/description/,中等,50.5%,Replace Words
649,Dota2 Senate,https://leetcode-cn.com/problems/dota2-senate/description/,中等,22.7%,Dota2 Senate
